ID,ID2,Item title,Final URL,Image URL,Item subtitle,Item description,Item category,Price,Sale price,Contextual keywords,Item address
806,ML02334B,The Halo 925 Silver Ring,https://www.ornatejewels.com/the-halo-925-silver-ring.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_rings_june2017/the-halo-925-silver-ring-806-400x400.jpg,Buy 925 Silver 3.10 Carat American Diamond Halo Ring Online in India,Shop halo 3.a0 carat solitaire with studded AAA grade American diamond shank ring from the manufacture at low price. Anti tarnish pure silver is used to craft this ring. Lifetime guarantee and free shipping available across in India.,Rings,1449 INR,941.85 INR,,
876,SP03853B,The Love Necklace In 925 Sterling Silver,https://www.ornatejewels.com/the-love-necklace-in-925-sterling-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_necklace_june2017/the-love-necklace-in-925-sterling-silver-876-400x400.jpg,Buy The Love Necklace In 925 Sterling Silver Online in India,Get Best Deals on The Love Necklace In 925 Sterling Silver at Ornate Jewels. Buy The Love Necklace In 925 Sterling Silver Online with Amazing Designs and Free Shipping Available Across India.The Love Necklace In 925 Sterling Silver - Gimme love necklace .,Necklaces,1149 INR,861.75 INR,,
999,SRD0353A,The Lucky Turtle Ring In 925 Silver,https://www.ornatejewels.com/the-lucky-turtle-ring-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/the-lucky-turtle-ring-in-925-silver-999-400x400.jpg,Turtle Ring - Buy The Lucky Tortoise Ring In 925 Silver Online in India,Shop sterling silver tortoise ring for women and girls from Ornate Jewels with best price. Silver turtle ring is considered as a lucky one to wearer according to Feng Shui. Buy Now!,Rings,2049 INR,1331.85 INR,,
978,SR03822B,The Pearl Heart 925 Silver Ring,https://www.ornatejewels.com/the-pearl-heart-925-silver-ring.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_rings_june2017/the-pearl-heart-925-silver-ring-978-400x400.jpg,Buy The Pearl Heart 925 Silver Ring Online in India,Shop 925 sterling silver pearl heart shaped ring with low price from online jewelry shopping store in India. This trendy and unique designed heart pearl ring looks very pretty with every outfit. ✅ Lifetime Guarantee ✅ 100% Skin Friendly ✅ Anti tarnish,Rings,1899 INR,1424.25 INR,,
1073,R01424,The Perfect Solitaire Ring,https://www.ornatejewels.com/the-perfect-solitaire-ring.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_rings_june2017/the-perfect-solitaire-ring-1073-400x400.jpg,Buy The Perfect Solitaire Ring Online in India,Get Best Deals on The Perfect Solitaire Ring at Ornate Jewels. Buy The Perfect Solitaire Ring with Amazing Designs and Free Shipping Available Across India.The Perfect Solitaire Ring - This is that perfect solitaire ring which makes you feel that this is,Rings,1299 INR,844.35 INR,,
973,ML05011B,Three Pearl Full Finger Ring,https://www.ornatejewels.com/three-pearl-full-finger-ring.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_rings_june2017/three-pearl-full-finger-ring-973-400x400.jpg,Buy Three Pearl Full Finger Ring  Online in India,Shop 925 sterling silver 3 pearl ring with low price from online jewelry shopping store in India. This trendy and unique designed pearl and American diamond ring looks very pretty with every outfit. ✅ Lifetime Guarantee ✅ 100% Skin Friendly ✅ Anti tarnish,Rings,1599 INR,1039.35 INR,,
1009,ME02187G,Three Petal Clover Leaf  Climber Style 925 Silver Earrings,https://www.ornatejewels.com/three-petal-clover-leaf-climber-style-925-silver-earrings.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/jpg/1000/21-400x400.jpg,Three Petal Clover Leaf  Climber Style 925 Silver Earrings,Get Best Deals on Three Petal Clover Leaf   Climber Style 925 Silver Earrings at Ornate Jewels. Buy  Three Petal Clover Leaf   Climber Style 925 Silver Earrings Online with Amazing Designs and Free Shipping Available Across India.Three Petal Clover Leaf,Earrings,1649 INR,1071.85 INR,,
828,ME03691C,Three Petals And A Pearl Drop Earrings,https://www.ornatejewels.com/three-petals-and-a-pearl-drop-earrings.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_june2017/three-petals-and-a-pearl-drop-earrings-828-400x400.jpg,Three Petals And A Pearl Drop Earrings,Get Best Deals on Three Petals And A Pearl Drop Earrings at Ornate Jewels. Buy Three Petals And A Pearl Drop Earrings Online with Amazing Designs and Free Shipping Available Across India.Three Petals And A Pearl Drop Earrings - A timeless earring .,Earrings,949 INR,711.75 INR,,
381,OJR0142BS,Three Row Band In Simulated Sapphire and Simulated Diamonds In 925 Silver,https://www.ornatejewels.com/three-row-band-in-simulated-sapphire-and-simulated-diamonds-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/OJR0142BS/front-400x400.jpg,Buy Three Row Band In Simulated Sapphire and Simulated Diamonds In 925 Silver Online in India,Shop three row band ring in created sapphire and AAA grade American diamond in 925 sterling silver at Ornate Jewels. Get free shipping and lifetime guarantee for this blue sapphire CZ band ring.,Rings,3099 INR,2324.25 INR,,
920,SE03654C,Three Solitaires In A Frame 925 Silver Studs,https://www.ornatejewels.com/three-solitaires-in-a-frame-925-silver-studs.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_june2017/three-solitaires-in-a-frame-925-silver-studs-920-400x400.jpg,Buy Three Solitaires In A Frame 925 Silver Studs Online in India,Get Best Deals on Three Solitaires In A Frame 925 Silver Studs at Ornate Jewels. Buy Three Solitaires In A Frame 925 Silver Studs  Online with Amazing Designs and Free Shipping Available Across India.Three Solitaires In A Frame 925 Silver Studs - This stu,Earrings,1449 INR,941.85 INR,,
883,SEW0015B,Three Star Stud Earrings In 925 Silver,https://www.ornatejewels.com/three-star-stud-earrings-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_june2017/three-star-stud-earrings-in-925-silver-883-400x400.jpg,Three Star Stud Earrings In 925 Silver,Get Best Deals on Three Star Stud Earrings In 925 Silver at Ornate Jewels. Buy Three Star Stud Earrings In 925 Silver Online with Amazing Designs and Free Shipping Available Across India.Three Star Stud Earrings In 925 Silver - Get some sparkle in your ea,Earrings,1049 INR,681.85 INR,,
383,OJR0066EM,Three Stone Band Ring In 925 SIlver,https://www.ornatejewels.com/three-stone-band-ring-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/rings/three-stone-band-ring-in-925-silver-383-400x400.jpg,Buy Three Stone Band Ring In 925 SIlver Online in India,Buy 18K gold plated AAA grade quality ruby three stone ring for girls in sterling silver with low price at silver jewelry online store. Three stone rings are a romantic way to represent a couple's past  present and future. Free Shipping .,Rings,1449 INR,869.4 INR,,
763,OJR0066RB,Three Stone Ruby Band Ring In 925 SIlver,https://www.ornatejewels.com/three-stone-ruby-band-ring-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_rings_june2017/three-stone-ruby-band-ring-in-925-silver-763-400x400.jpg,Buy Three Stone Ruby Band Ring In 925 SIlver Online in India,Buy 18K gold plated AAA grade quality ruby three stone ring for girls in sterling silver with low price at silver jewelry online store. Three stone rings are a romantic way to represent a couple's past  present and future. Free Shipping .,Rings,1349 INR,809.4 INR,,
921,SE03667C,Three Stone Solitaire 925 Silver Studs,https://www.ornatejewels.com/three-stone-solitaire-925-silver-studs.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_june2017/three-stone-solitaire-925-silver-studs-921-400x400.jpg,Buy Three Stone Solitaire 925 Silver Studs Online in India,Get Best Deals on Three Stone Solitaire 925 Silver Studs at Ornate Jewels. Buy Three Stone Solitaire 925 Silver Studs Online with Amazing Designs and Free Shipping Available Across India.Three Stone Solitaire 925 Silver Studs - Simple and classic these th,Earrings,1699 INR,1104.35 INR,,
317,SR1394,Three-Stone Baguette and Round Cubic Zirconia Ring In 925 Silver,https://www.ornatejewels.com/three-stone-baguette-and-round-cubic-zirconia-ring-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/%20SR1394/front%20SR1394-400x400.jpg,Buy Three-Stone Baguette and Round Cubic Zirconia Ring In 925 Silver Online in India,Get best deals on three-stone baguette and round cubic zirconia Ring In 925 Silver at Ornate Jewels. Buy various designs of round Cubic Zirconia Ring In 925 Silver online with lifetime guarantee and free shipping available across India.,Rings,2149 INR,1396.85 INR,,
932,SP03410C,Tree Of Life 925 Necklace,https://www.ornatejewels.com/tree-of-life-925-necklace.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_necklace_june2017/tree-of-life-925-necklace-932-400x400.jpg,Buy Tree Of Life 925 Necklace Online in India,Get Best Deals on Tree Of Life 925 Necklace at Ornate Jewels. Buy Tree Of Life 925 Necklace Online with Amazing Designs and Free Shipping Available Across India.Tree Of Life 925 Necklace - This jewelry has immense meaning .,Necklaces,2049 INR,1331.85 INR,,
954,SP03156I,Tree Of Life American Diamond Necklace,https://www.ornatejewels.com/tree-of-life-american-diamond-necklace.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_necklace_june2017/tree-of-life-american-diamond-necklace-954-400x400.jpg,Buy Tree Of Life American Diamond Necklace Online in India,Get Best Deals and Buy Tree Of Life American Diamond Necklace Online with Amazing Designs and Free Shipping Available Across India at Ornate Jewels.,Necklaces,1849 INR,1201.85 INR,,
952,SP03126B,Tree Of Life In A Circle Necklace,https://www.ornatejewels.com/tree-of-life-in-a-circle-necklace.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_necklace_june2017/tree-of-life-in-a-circle-necklace-952-400x400.jpg,Buy Tree Of Life In A Circle Necklace Online in India,Get Best Deals on Tree Of Life In A Circle Necklace at Ornate Jewels. Buy Tree Of Life In A Circle Necklace Online with Amazing Designs and Free Shipping Available Across India.Tree Of Life In A Circle Necklace - Deep rooted in meaning this tree of life c,Necklaces,1499 INR,974.35 INR,,
965,SPC0144H,Tree Of Life Necklace With Bezel Set Solitaires,https://www.ornatejewels.com/tree-of-life-necklace-with-bezel-set-solitaires.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_necklace_june2017/tree-of-life-necklace-with-bezel-set-solitaires-965-400x400.jpg,Buy Tree Of Life Necklace With Bezel Set Solitaires Online in India,Get Best Deals on Tree Of Life Necklace With Bezel Set Solitaires  at Ornate Jewels. Buy Tree Of Life Necklace With Bezel Set Solitaires Online with Amazing Designs and Free Shipping Available Across India.Tree Of Life Necklace With Bezel Set Solitaires -,Necklaces,1849 INR,1201.85 INR,,
967,SP03999F,Tree Of Life Petals Necklace,https://www.ornatejewels.com/tree-of-life-petals-necklace.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_necklace_june2017/tree-of-life-petals-necklace-967-400x400.jpg,Buy Tree Of Life Petals Necklace Online in India,Get Best Deals on Tree Of Life Petals Necklace  at Ornate Jewels. Buy Tree Of Life Petals Necklace  Online with Amazing Designs and Free Shipping Available Across India.Tree Of Life Petals Necklace - This simple yet meaningful petal necklace makes a great,Necklaces,2049 INR,1331.85 INR,,
961,SEC0010A,Tree of Life Rooted Earrings In 925 Silver,https://www.ornatejewels.com/tree-of-life-rooted-earrings-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_june2017/tree-of-life-rooted-earrings-in-925-silver-961-400x400.jpg,Buy Tree of Life Rooted Earrings In 925 Silver Online in India,Get Best Deals on Tree of Life Rooted Earrings In 925 Silver at Ornate Jewels. Buy Tree of Life Rooted Earrings In 925 Silver with Amazing Designs and Free Shipping Available Across India.Tree of Life Rooted Earrings In 925 Silver - This Jewelry is deeply,Earrings,1999 INR,1299.35 INR,,
960,SPC0234A,Tree of Life Rooted Necklace In 925 Silver,https://www.ornatejewels.com/tree-of-life-rooted-necklace-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_necklace_june2017/tree-of-life-rooted-necklace-in-925-silver-960-400x400.jpg,Tree of Life Rooted Necklace In 925 Silver,Get Best Deals on Tree of Life Rooted Necklace In 925 Silver at Ornate Jewels. Buy Tree of Life Rooted Necklace In 925 Silver  Online with Amazing Designs and Free Shipping Available Across India.Tree of Life Rooted Necklace In 925 Silver - This Jewelry i,Necklaces,1449 INR,941.85 INR,,
959,SE04848G,Tree Of Life Seven Stone Earrings,https://www.ornatejewels.com/tree-of-life-seven-stone-earrings.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/images_june2017/tree-of-life-seven-stone-earrings-959-400x400.jpg,Buy Tree Of Life Seven Stone Earrings Online in India,Get Best Deals on Tree Of Life Seven Stone Earrings at Ornate Jewels. Buy Tree Of Life Seven Stone Earrings Online with Amazing Designs and Free Shipping Available Across India.Tree Of Life Seven Stone Earrings - Tree of life earring danglers  with seven,Earrings,1549 INR,1006.85 INR,,
513,OJP0132,Trillion Simulated Emerald Pendant in 925 Silver With Chain,https://www.ornatejewels.com/trillion-simulated-emerald-pendant-in-925-silver-with-chain,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/pendant/trillion-simulated-emerald-pendant-in-925-silver-with-chain-513-400x400.jpg,Buy Trillion Simulated Emerald Pendant in 925 Silver With Chain Online in India,Get Best Deals on Trillion Simulated Emerald Pendant in 925 Silver With Chain at Ornate Jewels. Buy Trillion Simulated Emerald Pendant in 925 Silver With Chain Online with Amazing Designs and Free Shipping Available Across India.Trillion Simulated Emerald,Solitaire Stories,3449 INR,2069.4 INR,,
321,OJR0166OR,Trillion Simulated Fire Opal Ring In 925 Silver,https://www.ornatejewels.com/trillion-simulated-fire-opal-ring-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/rings/trillion-simulated-fire-opal-ring-in-925-silver-321-400x400.jpg,Buy Trillion Created Fire Opal Ring In 925 Silver Online in India,Get sterling silver trillion fire opal ring for women and girls with low price from online silver jewelry shopping store in India. Find various designs of fire opal ring  in our silver ring collection.,Rings,3099 INR,2014.35 INR,,
517,OJP0077,Triple Ribbon Encrusted Bail Simulated Sapphire Pendant in 925 Silver,https://www.ornatejewels.com/triple-ribbon-encrusted-bail-simulated-sapphire-pendant-in-925-silver.html,https://www.ornatejewels.com/https://ornate-bc57.kxcdn.com/image/cache/catalog/pendant/triple-ribbon-encrusted-bail-simulated-sapphire-pendant-in-925-silver-517-400x400.jpg,Buy Triple Ribbon Encrusted Bail Simulated Sapphire Pendant in 925 Silver Online in India,Get Best Deals on Triple Ribbon Encrusted Bail Simulated Sapphire Pendant in 925 Silver at Ornate Jewels. Buy Triple Ribbon Encrusted Bail Simulated Sapphire Pendant in 925 Silver Online with Amazing Designs and Free Shipping Available Across India.Triple,Solitaire Stories,2449 INR,1591.85 INR,,
